experiment,config_name,best_epoch,validation_f1_macro,validation_accuracy,validation_loss,epochs_trained,training_time_sec,time_per_epoch_sec,hidden_layers,activation,dropout,use_batch_norm,optimizer,lr,epochs,batch_size
full_grid,config_131,29,0.9412160696654397,0.9346938775510204,0.17267424649288576,39,35.93682312965393,0.9214570033244598,"[64, 32]",tanh,0.0,False,rmsprop,0.0005,100,32
full_grid,config_16,89,0.9409970846612028,0.9346938775510204,0.18139876425266266,99,24.04941487312317,0.24292338255679968,[32],relu,0.2,False,adam,0.0005,100,128
full_grid,config_11,55,0.9409168636264772,0.9346938775510204,0.17305199285188028,65,52.363699197769165,0.8055953722733717,[32],relu,0.0,False,rmsprop,0.0005,100,32
full_grid,config_108,40,0.9417437094268118,0.9346938775510204,0.17187618650496006,50,13.736146926879883,0.27472293853759766,"[64, 32]",relu,0.0,False,rmsprop,0.0005,100,128
full_grid,config_10,42,0.9428838366664639,0.9346938775510204,0.17382568027824163,52,12.427940845489502,0.23899886241325966,[32],relu,0.0,False,rmsprop,0.001,100,128
full_grid,config_129,23,0.942162130441946,0.9346938775510204,0.1717953478256541,33,30.54288601875305,0.9255420005682743,"[64, 32]",tanh,0.0,False,rmsprop,0.001,100,32
full_grid,config_124,39,0.9406662738089455,0.9346938775510204,0.18096863478422165,49,13.469159841537476,0.27488081309260154,"[64, 32]",tanh,0.0,False,adam,0.0005,100,128
full_grid,config_130,32,0.9407802464641778,0.9336734693877551,0.17653933819383383,42,11.664219856262207,0.2777195203871954,"[64, 32]",tanh,0.0,False,rmsprop,0.001,100,128
full_grid,config_34,46,0.939034573255146,0.9336734693877551,0.1733760479837656,56,13.078943967819214,0.23355257085391454,[32],tanh,0.0,False,rmsprop,0.001,100,128
full_grid,config_30,42,0.939843861067339,0.9336734693877551,0.17959841899573803,52,13.096521139144897,0.2518561757527865,[32],tanh,0.0,False,adamw,0.001,100,128
full_grid,config_47,45,0.939546805066607,0.9336734693877551,0.1818173382311098,55,44.898308753967285,0.8163328864357688,[32],tanh,0.2,False,rmsprop,0.0005,100,32
full_grid,config_127,39,0.9403594575550592,0.9336734693877551,0.1689852501956686,49,46.450154066085815,0.9479623278793023,"[64, 32]",tanh,0.0,False,adamw,0.0005,100,32
full_grid,config_96,31,0.9400517516049158,0.9336734693877551,0.18449975736439228,41,11.67484998703003,0.2847524387080495,[64],tanh,0.2,False,rmsprop,0.0005,100,128
full_grid,config_92,81,0.9395774900633533,0.9336734693877551,0.17944052070379257,91,21.89105200767517,0.24056101107335354,[64],tanh,0.2,False,adamw,0.0005,100,128
full_grid,config_112,70,0.9413489461938581,0.9336734693877551,0.17242826148867607,80,22.208448886871338,0.2776056110858917,"[64, 32]",relu,0.2,False,adam,0.0005,100,128
full_grid,config_145,7,0.9412072231607509,0.9336734693877551,0.16936671325275976,17,17.34532594680786,1.0203132909886978,"[128, 64]",relu,0.0,False,adam,0.001,100,32
full_grid,config_12,81,0.9408815604621036,0.9336734693877551,0.17307304311543703,91,20.775171995162964,0.22829859335343916,[32],relu,0.0,False,rmsprop,0.0005,100,128
full_grid,config_82,37,0.9401787815316226,0.9336734693877551,0.17527296394109726,47,11.48025918006897,0.24426083361848872,[64],tanh,0.0,False,rmsprop,0.001,100,128
full_grid,config_37,22,0.9392005722465929,0.9336734693877551,0.17554462574903043,32,27.232881784439087,0.8510275557637215,[32],tanh,0.2,False,adam,0.001,100,32
full_grid,config_18,61,0.939722575678916,0.9336734693877551,0.17718842159956694,71,17.411481142044067,0.24523212876118405,[32],relu,0.2,False,adamw,0.001,100,128
full_grid,config_19,48,0.9417464647508609,0.9336734693877551,0.1761877149824173,58,49.40547823905945,0.8518185903286112,[32],relu,0.2,False,adamw,0.0005,100,32
full_grid,config_179,6,0.9387126366981274,0.9326530612244898,0.17696416233816453,16,16.169673204421997,1.0106045752763748,"[128, 64]",tanh,0.0,False,rmsprop,0.0005,100,32
full_grid,config_5,33,0.9405633770277902,0.9326530612244898,0.17167915638175704,43,36.71477699279785,0.8538320230883222,[32],relu,0.0,False,adamw,0.001,100,32
full_grid,config_133,26,0.9381251450958932,0.9326530612244898,0.17616403126908886,36,36.066823959350586,1.001856221093072,"[64, 32]",tanh,0.2,False,adam,0.001,100,32
full_grid,config_45,42,0.9388246970091406,0.9326530612244898,0.17528991755698958,52,42.90526103973389,0.8251011738410363,[32],tanh,0.2,False,rmsprop,0.001,100,32
full_grid,config_53,21,0.9411549371097825,0.9326530612244898,0.1718217392842616,31,26.4255850315094,0.8524382268228838,[64],relu,0.0,False,adamw,0.001,100,32
full_grid,config_67,36,0.9392809797123401,0.9326530612244898,0.17528780261355062,46,41.52604293823242,0.9027400638746179,[64],relu,0.2,False,adamw,0.0005,100,32
full_grid,config_81,21,0.9393408717420472,0.9326530612244898,0.1723221935812504,31,25.532444953918457,0.8236272565780147,[64],tanh,0.0,False,rmsprop,0.001,100,32
full_grid,config_98,33,0.9407583523443571,0.9326530612244898,0.17461527045816183,43,12.204433917999268,0.2838240446046341,"[64, 32]",relu,0.0,False,adam,0.001,100,128
full_grid,config_102,46,0.9413671422193526,0.9326530612244898,0.1701953923329711,56,15.1478910446167,0.2704980543681553,"[64, 32]",relu,0.0,False,adamw,0.001,100,128
full_grid,config_104,34,0.9390075940192123,0.9326530612244898,0.17436484154313803,44,13.524835109710693,0.3073826161297885,"[64, 32]",relu,0.0,False,adamw,0.0005,100,128
full_grid,config_111,22,0.9391101892508031,0.9326530612244898,0.17352480074811366,32,32.50843906402588,1.0158887207508087,"[64, 32]",relu,0.2,False,adam,0.0005,100,32
full_grid,config_141,26,0.9403482704215724,0.9326530612244898,0.17531318914505742,36,35.108229875564575,0.9752286076545715,"[64, 32]",tanh,0.2,False,rmsprop,0.001,100,32
full_grid,config_117,22,0.9398583344546662,0.9326530612244898,0.1747408977319156,32,32.27674412727356,1.0086482539772987,"[64, 32]",relu,0.2,False,rmsprop,0.001,100,32
full_grid,config_97,14,0.9406642173368175,0.9326530612244898,0.17084763307244547,24,24.65827775001526,1.0274282395839691,"[64, 32]",relu,0.0,False,adam,0.001,100,32
full_grid,config_46,25,0.9376428742707688,0.9316326530612244,0.18361952900886536,35,8.929179191589355,0.2551194054739816,[32],tanh,0.2,False,rmsprop,0.001,100,128
full_grid,config_88,68,0.9383149319446734,0.9316326530612244,0.1826632134616375,78,18.544382095336914,0.2377484884017553,[64],tanh,0.2,False,adam,0.0005,100,128
full_grid,config_101,21,0.9383551897381387,0.9316326530612244,0.16556735090430705,31,29.684330940246582,0.9575590625885995,"[64, 32]",relu,0.0,False,adamw,0.001,100,32
full_grid,config_15,43,0.9375633926428469,0.9306122448979591,0.1791148944006812,53,46.004300117492676,0.8680056625942014,[32],relu,0.2,False,adam,0.0005,100,32
full_grid,config_22,52,0.9361011107548505,0.9295918367346939,0.17554992157965899,62,15.41059684753418,0.24855801366990612,[32],relu,0.2,False,rmsprop,0.001,100,128
simple_grid,config_21,58,0.9479580039267511,0.9408163265306122,0.1767530786173959,68,57.00551795959473,0.8383164405822754,[8],relu,0.0,False,adamw,0.001,100,32
simple_grid,config_17,54,0.9459719393022195,0.939795918367347,0.17271071864712623,64,54.91132211685181,0.8579894080758095,[8],relu,0.0,False,adam,0.001,100,32
simple_grid,config_38,79,0.9472433931247257,0.9387755102040817,0.17606640420854092,89,20.764160871505737,0.23330517833152514,[16],relu,0.0,False,adamw,0.001,100,128
simple_grid,config_39,80,0.9475951736855335,0.9387755102040817,0.16986865652424674,90,73.78958201408386,0.8198842446009318,[16],relu,0.0,False,adamw,0.0005,100,32
simple_grid,config_54,37,0.9439022372594549,0.9387755102040817,0.17669944558292627,47,13.158859014511108,0.27997572371300233,"[16, 8]",relu,0.0,False,adamw,0.001,100,128
simple_grid,config_26,100,0.943863049289597,0.936734693877551,0.20428486540913582,100,24.203989028930664,0.24203989028930664,[8],relu,0.2,False,adam,0.001,100,128
simple_grid,config_50,46,0.9425584628422452,0.936734693877551,0.17611070722341537,56,15.069273710250854,0.2690941733973367,"[16, 8]",relu,0.0,False,adam,0.001,100,128
simple_grid,config_51,78,0.9452850139812365,0.936734693877551,0.1712135265190755,88,80.30075907707214,0.9125086258758198,"[16, 8]",relu,0.0,False,adam,0.0005,100,32
simple_grid,config_23,95,0.942109547841247,0.9357142857142857,0.1783699207007885,100,82.42475008964539,0.8242475008964538,[8],relu,0.0,False,adamw,0.0005,100,32
simple_grid,config_45,54,0.941710590720228,0.9357142857142857,0.18295316344066972,64,55.22751212120056,0.8629298768937588,[16],relu,0.2,False,adamw,0.001,100,32
simple_grid,config_55,52,0.9419728491275661,0.9346938775510204,0.1746175247695177,62,57.84179997444153,0.9329322576522827,"[16, 8]",relu,0.0,False,adamw,0.0005,100,32
simple_grid,config_59,100,0.93963301168114,0.9346938775510204,0.20488188271560975,100,96.22571611404419,0.9622571611404419,"[16, 8]",relu,0.2,False,adam,0.0005,100,32
simple_grid,config_36,99,0.939899683619122,0.9346938775510204,0.1793846907094121,100,23.1955349445343,0.23195534944534302,[16],relu,0.0,False,adam,0.0005,100,128
simple_grid,config_37,66,0.9426577626972529,0.9346938775510204,0.17312443893282645,76,62.49684977531433,0.8223269707278201,[16],relu,0.0,False,adamw,0.001,100,32
simple_grid,config_47,71,0.9390520015144563,0.9336734693877551,0.1875014640390873,81,68.4962170124054,0.8456323087951283,[16],relu,0.2,False,adamw,0.0005,100,32
simple_grid,config_46,75,0.9392425732322367,0.9336734693877551,0.1859242543578148,85,20.6547691822052,0.24299728449653177,[16],relu,0.2,False,adamw,0.001,100,128
simple_grid,config_24,99,0.939843221370699,0.9336734693877551,0.18964963220059872,100,23.37002182006836,0.2337002182006836,[8],relu,0.0,False,adamw,0.0005,100,128
simple_grid,config_43,91,0.9395870109819214,0.9336734693877551,0.17900448172323166,100,83.55412793159485,0.8355412793159485,[16],relu,0.2,False,adam,0.0005,100,32
simple_grid,config_19,57,0.9395792599093059,0.9336734693877551,0.18677362955866322,67,55.74809694290161,0.8320611484015166,[8],relu,0.0,False,adam,0.0005,100,32
simple_grid,config_52,98,0.93920344512582,0.9336734693877551,0.18577374517917633,100,25.57748794555664,0.25577487945556643,"[16, 8]",relu,0.0,False,adam,0.0005,100,128
simple_grid,config_53,42,0.9417238457153279,0.9336734693877551,0.17077983212807485,52,48.71872901916504,0.9368986349839431,"[16, 8]",relu,0.0,False,adamw,0.001,100,32
simple_grid,config_57,53,0.9426150961252057,0.9336734693877551,0.1942524994092603,63,61.05724096298218,0.9691625549679711,"[16, 8]",relu,0.2,False,adam,0.001,100,32
simple_grid,config_18,52,0.9386652481353394,0.9326530612244898,0.19222520478069782,62,15.64213514328003,0.2522925023109682,[8],relu,0.0,False,adam,0.001,100,128
simple_grid,config_3,99,0.9416412918601061,0.9326530612244898,0.19852752707177593,100,66.9187240600586,0.669187240600586,[],relu,0.0,False,adam,0.0005,100,32
simple_grid,config_62,93,0.9404506506243536,0.9326530612244898,0.21150401793420315,100,26.87550401687622,0.2687550401687622,"[16, 8]",relu,0.2,False,adamw,0.001,100,128
simple_grid,config_42,86,0.9395679998637364,0.9326530612244898,0.18067948333919048,96,22.831310987472534,0.23782615611950556,[16],relu,0.2,False,adam,0.001,100,128
simple_grid,config_5,94,0.9411193158793941,0.9326530612244898,0.19754827322979127,100,66.14124512672424,0.6614124512672425,[],relu,0.0,False,adamw,0.001,100,32
simple_grid,config_7,98,0.9416412918601061,0.9326530612244898,0.20048958760115407,100,65.27682828903198,0.6527682828903199,[],relu,0.0,False,adamw,0.0005,100,32
simple_grid,config_9,90,0.9416412918601061,0.9326530612244898,0.19681143388152122,100,66.87487411499023,0.6687487411499023,[],relu,0.2,False,adam,0.001,100,32
simple_grid,config_13,68,0.9411193158793941,0.9326530612244898,0.19867775757466594,78,52.339601039886475,0.6710205261523907,[],relu,0.2,False,adamw,0.001,100,32
simple_grid,config_33,34,0.9389072433781075,0.9326530612244898,0.1756067774709194,44,36.67553901672363,0.8335349776528098,[16],relu,0.0,False,adam,0.001,100,32
simple_grid,config_58,100,0.9394275830343064,0.9316326530612244,0.2133462317287922,100,27.145409107208252,0.2714540910720825,"[16, 8]",relu,0.2,False,adam,0.001,100,128
simple_grid,config_44,90,0.9384428432457143,0.9316326530612244,0.19569365493953228,100,23.70470404624939,0.2370470404624939,[16],relu,0.2,False,adam,0.0005,100,128
simple_grid,config_48,99,0.9392630229226766,0.9316326530612244,0.19485529884696007,100,23.928888082504272,0.23928888082504274,[16],relu,0.2,False,adamw,0.0005,100,128
simple_grid,config_41,29,0.937762731737824,0.9316326530612244,0.18667650102607666,39,33.57062911987305,0.8607853620480268,[16],relu,0.2,False,adam,0.001,100,32
simple_grid,config_40,100,0.939779658484777,0.9316326530612244,0.18512562848627567,100,23.638043880462646,0.23638043880462647,[16],relu,0.0,False,adamw,0.0005,100,128
simple_grid,config_56,77,0.9392111254108217,0.9316326530612244,0.17770050466060638,87,22.87865924835205,0.2629730948086443,"[16, 8]",relu,0.0,False,adamw,0.0005,100,128
simple_grid,config_1,77,0.9404902793460874,0.9316326530612244,0.1968529468342181,87,57.90129113197327,0.6655320819767042,[],relu,0.0,False,adam,0.001,100,32
simple_grid,config_27,75,0.940485332530342,0.9316326530612244,0.22199600983050563,85,72.68563413619995,0.8551251074847053,[8],relu,0.2,False,adam,0.0005,100,32
simple_grid,config_31,74,0.9373547256299258,0.9316326530612244,0.22028291730150099,84,72.30224204063416,0.8607409766742161,[8],relu,0.2,False,adamw,0.0005,100,32
simple_grid,config_11,97,0.9403811155691795,0.9306122448979591,0.1988480350663585,100,65.83869981765747,0.6583869981765748,[],relu,0.2,False,adam,0.0005,100,32
simple_grid,config_34,81,0.938623270687301,0.9306122448979591,0.17637702263891697,91,21.440616130828857,0.2356111662728446,[16],relu,0.0,False,adam,0.001,100,128
simple_grid,config_20,98,0.9383288073391567,0.9306122448979591,0.19259023666381836,100,23.418796062469482,0.23418796062469482,[8],relu,0.0,False,adam,0.0005,100,128
simple_grid,config_49,12,0.9355012509425248,0.9306122448979591,0.1830472000423939,22,21.221708059310913,0.9646230936050415,"[16, 8]",relu,0.0,False,adam,0.001,100,32
simple_grid,config_25,62,0.9378533411818043,0.9306122448979591,0.2155061111815514,72,62.199913024902344,0.8638876809014214,[8],relu,0.2,False,adam,0.001,100,32
simple_grid,config_35,51,0.9371228936636956,0.9306122448979591,0.18124835253242524,61,50.54456901550293,0.8285994920574251,[16],relu,0.0,False,adam,0.0005,100,32
simple_grid,config_60,99,0.9368514284598285,0.9306122448979591,0.22092095389962196,100,27.164734840393066,0.2716473484039307,"[16, 8]",relu,0.2,False,adam,0.0005,100,128
simple_grid,config_61,36,0.9420010263282308,0.9306122448979591,0.20075913086052863,46,45.58240604400635,0.9909218705218771,"[16, 8]",relu,0.2,False,adamw,0.001,100,32
simple_grid,config_22,72,0.935362260104235,0.9295918367346939,0.1850529620423913,82,19.350855350494385,0.2359860408596876,[8],relu,0.0,False,adamw,0.001,100,128
simple_grid,config_63,100,0.9357951527670908,0.9295918367346939,0.20583460191565175,100,97.00432515144348,0.9700432515144348,"[16, 8]",relu,0.2,False,adamw,0.0005,100,32
simple_grid,config_15,96,0.9387522184184193,0.9295918367346939,0.20076336483320883,100,66.46371507644653,0.6646371507644653,[],relu,0.2,False,adamw,0.0005,100,32
simple_grid,config_29,65,0.9354022459438626,0.9285714285714286,0.21185042588941513,75,63.784645080566406,0.8504619344075521,[8],relu,0.2,False,adamw,0.001,100,32
simple_grid,config_4,100,0.9354415430145819,0.9275510204081633,0.22589626349508762,100,19.726588249206543,0.19726588249206542,[],relu,0.0,False,adam,0.0005,100,128
simple_grid,config_6,100,0.9366842646155528,0.9275510204081633,0.2054935209453106,100,19.72990608215332,0.1972990608215332,[],relu,0.0,False,adamw,0.001,100,128
simple_grid,config_10,100,0.9366842646155528,0.9275510204081633,0.20536348037421703,100,19.559749126434326,0.19559749126434325,[],relu,0.2,False,adam,0.001,100,128
simple_grid,config_16,100,0.935472215259929,0.9275510204081633,0.22916900180280209,100,19.35961413383484,0.19359614133834838,[],relu,0.2,False,adamw,0.0005,100,128
simple_grid,config_12,100,0.9353865348022978,0.9275510204081633,0.22965101525187492,100,19.380980014801025,0.19380980014801025,[],relu,0.2,False,adam,0.0005,100,128
simple_grid,config_14,99,0.9362084325113317,0.9275510204081633,0.20637241937220097,100,19.526675939559937,0.19526675939559937,[],relu,0.2,False,adamw,0.001,100,128
simple_grid,config_64,99,0.9334058664144534,0.9275510204081633,0.21951498836278915,100,26.760262966156006,0.26760262966156007,"[16, 8]",relu,0.2,False,adamw,0.0005,100,128
simple_grid,config_8,100,0.9348133252623442,0.926530612244898,0.22917353548109531,100,19.562007188796997,0.19562007188796998,[],relu,0.0,False,adamw,0.0005,100,128
simple_grid,config_2,99,0.9355801263192138,0.926530612244898,0.20603564381599426,100,19.59233808517456,0.1959233808517456,[],relu,0.0,False,adam,0.001,100,128
simple_grid,config_30,88,0.9326207262452091,0.9244897959183673,0.21395640447735786,98,23.38186812400818,0.23859049106130795,[8],relu,0.2,False,adamw,0.001,100,128
simple_grid,config_28,99,0.9278048716414241,0.923469387755102,0.2502981685101986,100,23.779465913772583,0.23779465913772582,[8],relu,0.2,False,adam,0.0005,100,128
simple_grid,config_32,100,0.9305627062297104,0.923469387755102,0.2189475428313017,100,23.860164880752563,0.23860164880752563,[8],relu,0.2,False,adamw,0.0005,100,128
