model_name,scenario_name,max_epochs,epochs_trained,selected_epoch,selected_state_description,selection_metric,selection_mode,selected_val_loss,selected_val_accuracy,selected_val_precision,selected_val_recall,selected_val_f1,best_val_loss_epoch,best_val_loss,best_val_loss_accuracy,best_val_loss_f1,best_val_accuracy_epoch,best_val_accuracy_loss,best_val_accuracy,best_val_accuracy_f1,best_val_f1_epoch,best_val_f1_loss,best_val_f1_accuracy,best_val_f1,learning_rate,classifier_dropout,transformer_dropout,weight_decay,use_early_stopping,early_stopping_patience,use_scheduler,scheduler_factor,scheduler_patience,total_training_time_seconds,mean_epoch_time_seconds
transformer,fixed_epochs_overfit_baseline,15,15,15,final_epoch_state,val_f1,max,1.0395780048370362,0.869,0.888421052631579,0.844,0.8656410256410256,2,0.28208411490917207,0.8895,0.8849557522123894,3,0.28608179891109464,0.9005,0.9027845627747924,3,0.28608179891109464,0.9005,0.9027845627747924,0.0001,0.5,0.5,0.0,False,,False,,,501.86744833306875,33.45782988887125
