model_name,scenario_name,max_epochs,epochs_trained,selected_epoch,selected_state_description,selection_metric,selection_mode,selected_val_loss,selected_val_accuracy,selected_val_precision,selected_val_recall,selected_val_f1,best_val_loss_epoch,best_val_loss,best_val_loss_accuracy,best_val_loss_f1,best_val_accuracy_epoch,best_val_accuracy_loss,best_val_accuracy,best_val_accuracy_f1,best_val_f1_epoch,best_val_f1_loss,best_val_f1_accuracy,best_val_f1,learning_rate,classifier_dropout,transformer_dropout,weight_decay,use_early_stopping,early_stopping_patience,use_scheduler,scheduler_factor,scheduler_patience,total_training_time_seconds,mean_epoch_time_seconds
transformer,lr_1e4_weight_decay,15,7,3,best_state_by_val_f1,val_f1,max,0.2860648778676987,0.9005,0.8825214899713467,0.924,0.9027845627747924,2,0.28207522892951964,0.8895,0.8849557522123894,3,0.2860648778676987,0.9005,0.9027845627747924,3,0.2860648778676987,0.9005,0.9027845627747924,0.0001,0.5,0.5,0.001,True,4,False,,,220.922515208018,31.560359315431146
